Project ID,Project Name,Project Approval Fiscal Year,Closing FY,Evaluation Date,Evaluation Type,IEG Outcome Ratings,IEG Bank Performance Ratings,IEG Quality at Entry Ratings,IEG Quality of Supervision Ratings,IEG Monitoring and Evaluation Quality Ratings,Global Practice,Practice Group,Region,Country,Country FCS Status,Country Lending Group,Agreement Type,Lending Instrument,Project Volume
P163983,Kyrgyz Republic Economic Governance DPO,2019,2020,24-09-2022,ICRR,Unsatisfactory,Moderately Unsatisfactory,,,,"Macroeconomics, Trade and Investment",EFI,Europe And Central Asia,Kyrgyz Republic,0,IDA,IDA,DPL,>=10 million & <25 million
P133446,Electricity Supply Accountability and Reliability Improvement Project,2015,2020,11-12-2020,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,Energy & Extractives,INFRA,Europe And Central Asia,Kyrgyz Republic,0,IDA,IDA,IPF,>=10 million & <25 million
P125689,KG Financial Sector Development Project,2012,2021,10-03-2023,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,"Finance, Competitiveness and Innovation",EFI,Europe And Central Asia,Kyrgyz Republic,0,IDA,IDA,IPF,less than 10 million
P151416,Urban Development Project,2016,2022,09-08-2022,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Urban, Resilience and Land",SD,Europe And Central Asia,Kyrgyz Republic,0,IDA,IDA,IPF,>=10 million & <25 million
P004177,AGR REHAB & DEVT,1978,1990,29-06-1990,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,FIL,less than 10 million
P004178,AG REHAB II,1979,1990,29-06-1990,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P004202,SAC II,1992,1995,30-06-1995,PPAR,Satisfactory,,Satisfactory,Satisfactory,Not Rated,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SAL,>=25 million & <50 million
P004199,STRUCT. ADJ. CREDIT,1989,1995,30-06-1995,PPAR,Highly Satisfactory,,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SAL,>=25 million & <50 million
P004191,H'WAY IMPROVEMENT PR,1991,1997,02-02-1998,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Other,Other,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=25 million & <50 million
P004185,POLYTECHNIC,1989,1997,30-06-1998,ICRR,Satisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,Other,Other,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,less than 10 million
P004192,TELECOM II,1990,1998,18-08-1998,ICRR,Highly Satisfactory,Satisfactory,Satisfactory,Unsatisfactory,Not Rated,Other,Other,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIM,>=10 million & <25 million
P004195,UPLAND AGRIC. DEV.,1990,1998,16-04-2002,PPAR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,Agriculture and Food,SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P004197,PROV'L GRID INTEGRAT,1993,1999,16-04-2002,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Energy & Extractives,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=25 million & <50 million
P004209,SAC III,1996,1999,16-08-1999,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,"Finance, Competitiveness and Innovation",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SAL,>=10 million & <25 million
P004203,LA-EDUCATION DEVELOPMENT,1993,2001,20-08-2001,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Education,HD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P004196,FOREST MANAGEMENT & CONSERVATION,1994,2001,16-04-2002,PPAR,Unsatisfactory,Unsatisfactory,Highly Unsatisfactory,Satisfactory,Not Rated,"Urban, Resilience and Land",SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,less than 10 million
P004201,LA-HWY Improv.II,1994,2002,14-08-2002,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Transport,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=25 million & <50 million
P004207,LA-Luang Namtha,1994,2003,29-09-2003,ICRR,Satisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Social Protection & Jobs,HD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,less than 10 million
P004210,LA-Third Highway Improvement Project,1997,2003,18-08-2004,ICRR,Highly Satisfactory,Highly Satisfactory,Satisfactory,Highly Satisfactory,Not Rated,Transport,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=25 million & <50 million
P068069,Laos PDR FMAC,2002,2004,29-07-2005,ICRR,Unsatisfactory,Unsatisfactory,Satisfactory,Satisfactory,Not Rated,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SAL,>=10 million & <25 million
P059305,District Upland Development and Conservation Project,1999,2004,30-07-2004,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Urban, Resilience and Land",SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,LIL,less than 10 million
P004200,Health System Reform and Malaria Control Project,1995,2005,21-09-2005,ICRR,Moderately Satisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,"Health, Nutrition & Population",HD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P064821,ROAD MAINTENANCE PROJECT,2001,2005,04-08-2005,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Transport,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,APL,>=25 million & <50 million
P044973,LA-SOUTHERN PROVINCE RE,1998,2005,04-02-2008,PPAR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Modest,Energy & Extractives,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=25 million & <50 million
P075287,Lao PDR First Poverty Reduction Support Credit,2005,2006,18-11-2009,ICRR,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,Negligible,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,DPL,less than 10 million
P004208,LA-LAND TITLING,1996,2006,29-09-2006,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Urban, Resilience and Land",SD,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,SIL,>=10 million & <25 million
P096635,Lao PDR Second Poverty Reduction Support Operation (PRSO2),2006,2007,18-11-2009,ICRR,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,Negligible,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,DPL,less than 10 million
P042237,Provincial Infrastructure Project,1999,2007,10-06-2011,PPAR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Transport,INFRA,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,SIL,>=25 million & <50 million
P065973,LA-Agricultural Development Project,2001,2008,22-10-2009,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Negligible,Water,SD,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,SIL,>=10 million & <25 million
P096710,Third Lao PDR Poverty Reduction Support Operation Grant,2007,2008,18-11-2009,ICRR,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,Negligible,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,DPL,>=10 million & <25 million
P075006,Second Land Titling  Project,2003,2009,02-12-2013,PPAR,Unsatisfactory,Moderately Unsatisfactory,,,Not Rated,Agriculture and Food,SD,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,SIL,>=10 million & <25 million
P107242,LaoPDR Fourth Poverty Reduction Support Operation,2008,2009,27-06-2014,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,DPL,>=10 million & <25 million
P083543,Road Maintenance Program (Phase 2),2004,2010,30-01-2012,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Transport,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,APL,>=10 million & <25 million
P110109,Fifth Poverty Reduction Support,2010,2010,27-06-2014,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,DPL,>=10 million & <25 million
P118814,Lao Sixth Poverty Reduction Support,2010,2011,27-06-2014,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,DPL,>=10 million & <25 million
P077620,Financial Management Capacity Building Credit,2002,2011,31-07-2012,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Satisfactory,Modest,Governance,EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P114617,LAO PDR:  Rice Productivity Improvement Project,2009,2012,23-06-2014,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Agriculture and Food,SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,SPF,ERL,less than 10 million
P122847,Lao Seventh Poverty Reduction Support,2011,2012,27-06-2014,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,DPL,>=10 million & <25 million
P077326,Poverty Reduction Fund,2002,2012,29-06-2016,PPAR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,"Urban, Resilience and Land",SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=25 million & <50 million
P100081,Avian and Human Influenza Control and Preparedness Project,2006,2012,10-09-2013,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Health, Nutrition & Population",HD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,ERL,less than 10 million
P075531,Rural Electrification Phase I Project of the Rural Electrification (APL) Program,2006,2013,20-08-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Energy & Extractives,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,APL,>=10 million & <25 million
P090693,Lao Environment and Social Project,2005,2013,09-10-2015,ICRR,Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Negligible,"Environment, Natural Resources & the Blue Economy",SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,less than 10 million
P125298,Lao Eight Poverty Reduction Support,2013,2013,04-05-2018,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Negligible,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,DPL,>=10 million & <25 million
P106165,Lao PDR Trade Development Facility Project,2008,2013,15-06-2018,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,RETF,TAL,less than 10 million
P108787,Public Finance Management Strengthening Program MDTF,2008,2014,24-04-2015,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Governance,EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,RETF,TAL,less than 10 million
P114863,Community Nutrition Project,2010,2014,18-02-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,"Health, Nutrition & Population",HD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,SPF,ERL,less than 10 million
P064886,SUSTAINABLE FORESTRY FOR RURAL DEVELOPMENT PROJECT,2003,2014,03-05-2018,PPAR,Moderately Unsatisfactory,Moderately Satisfactory,Satisfactory,Moderately Unsatisfactory,Modest,"Environment, Natural Resources & the Blue Economy",SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P078113,Second  Education Development Project,2004,2014,30-03-2017,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Education,HD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=25 million & <50 million
P143025,Lao PDR Ninth Poverty Reduction Support Operation,2014,2014,04-05-2018,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Negligible,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,DPL,>=10 million & <25 million
P105331,GMS Power Trade (Laos) Project,2007,2015,10-11-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Energy & Extractives,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P120909,Lao PDR Upland Food Security Improvement Project,2010,2015,18-11-2015,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Agriculture and Food,SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,ERL,less than 10 million
P110978,Rural Electrification Phase II Project of the Rural Electrification (APL) Program,2010,2015,09-12-2016,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,Energy & Extractives,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,APL,>=10 million & <25 million
P114609,Catalytic Fund EFA/FTI,2011,2015,27-05-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Education,HD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,RETF,SIL,>=25 million & <50 million
P074027,Health Services Improvement Project,2006,2016,12-12-2016,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,"Health, Nutrition & Population",HD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P087716,LA-Khammouane Development Project,2008,2016,13-03-2017,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Agriculture and Food,SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P123480,LA-Poverty Reduction Fund II,2011,2017,24-01-2018,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,"Urban, Resilience and Land",SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=25 million & <50 million
P101750,Lao PDR Customs and Trade Facilitation Project,2008,2017,15-02-2018,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=10 million & <25 million
P159956,Green Resilient Growth DPF,2017,2018,26-06-2023,ICRR,Moderately Satisfactory,Moderately Satisfactory,,,,"Environment, Natural Resources & the Blue Economy",SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,DPL,>=25 million & <50 million
P129825,LAOSTAT-STRENGTHENING THE NATIONAL STATISTICAL SYSTEM PROJECT,2013,2018,11-02-2019,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Negligible,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,RETF,IPF,less than 10 million
P102398,Road Sector Project,2010,2018,24-05-2018,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Transport,INFRA,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,SIL,>=25 million & <50 million
P049290,Nam Theun 2 Social and Environment Project,2005,2018,28-01-2021,PPAR,Satisfactory,,Satisfactory,Moderately Satisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,IPF,>=10 million & <25 million
P130512,Lao PDR Second Trade Development Facility Project,2013,2019,07-02-2020,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,IPF,less than 10 million
P166839,Lao PDR Green Resilient Growth DPO 2,2019,2021,26-06-2023,ICRR,Moderately Satisfactory,Moderately Satisfactory,,,,"Macroeconomics, Trade and Investment",EFI,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,DPL,>=25 million & <50 million
P076445,Lao Nam Theun 2  Power Project (former was under PE-P004206-LEN),2005,2021,28-01-2021,PPAR,Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,Energy & Extractives,INFRA,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,IPF,
P145544,Early Childhood Education Project,2014,2021,15-04-2022,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Education,HD,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,IPF,>=25 million & <50 million
P131201,Lao PDR - Small and Medium Enterprise Access to Finance Project,2014,2021,28-09-2021,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,"Finance, Competitiveness and Innovation",EFI,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,IPF,>=10 million & <25 million
P149599,Power Grid Improvement Project,2015,2021,15-02-2022,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Energy & Extractives,INFRA,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,IPF,>=25 million & <50 million
P109736,TA for Capacity Development in Hydropower and Mining Sector,2010,2021,07-09-2021,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Modest,Energy & Extractives,INFRA,East Asia And Pacific,Lao People's Democratic Republic,1,IDA,IDA,IPF,>=25 million & <50 million
P151425,Lao PDR Health Governance and Nutrition Development Project,2015,2022,15-11-2022,ICRR,Satisfactory,Satisfactory,Satisfactory,Highly Satisfactory,Substantial,"Health, Nutrition & Population",HD,East Asia And Pacific,Lao People's Democratic Republic,0,IDA,IDA,IPF,>=25 million & <50 million
